k,post_range_violations,post_switch_collisions,post_valid,pre_range_violations,pre_switch_collisions,pre_valid,query_idx,query_name,range_repaired,source_method,switch_repaired,temperature
5,[],[],True,"['DelayOn.Feedback', 'DelayOn.Mix', 'FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency', 'FlangerOn.Width']","['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,488,Sitar Fusion,True,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,454,Phased Synth,False,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,391,Iranian Classical,False,TRR,True,0.05
5,[],[],True,[],['Compressor'],False,128,Gothic Rock Reverb,False,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency']","['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger']",False,666,Glitch Noise Echo,True,TRR,True,0.05
5,[],[],True,[],['Compressor'],False,499,Spectral Glow,False,TRR,True,0.05
5,[],[],True,[],[],True,682,Prepared Guitar Echo,False,TRR,False,0.05
5,[],[],True,['PhaserOn.Frequency'],"['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser']",False,1010,Dream Pop Shimmer,True,TRR,True,0.05
5,[],[],True,[],['Driver'],False,2,Neo-Soul Clean,False,TRR,True,0.05
5,[],[],True,[],['Driver'],False,1072,Neo-Soul Clean Rhythm,False,TRR,True,0.05
5,[],[],True,[],['Driver'],False,1116,Neo-Soul Clean - Pocket Groove Cut,False,TRR,True,0.05
5,[],[],True,[],['Driver'],False,1146,Neo-Soul Clean - Sync Pulse Mix,False,TRR,True,0.05
5,[],[],True,[],['Driver'],False,1176,Neo-Soul Clean - Muted Snap Take,False,TRR,True,0.05
5,[],[],True,[],['Driver'],False,1206,Neo-Soul Clean - Chic Rhythm Pass,False,TRR,True,0.05
5,[],[],True,[],['Driver'],False,1236,Neo-Soul Clean - Tight Jam Edit,False,TRR,True,0.05
5,[],[],True,[],['Driver'],False,1266,Neo-Soul Clean - Velvet Groove Version,False,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency']","['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger']",False,816,Technical Thrash Onslaught,True,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Width']","['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,191,Post-Hardcore Screamo,True,TRR,True,0.05
5,[],[],True,[],[],True,28,Hard Rock Crunch,False,TRR,False,0.05
5,[],[],True,[],[],True,1080,Hard Rock Crunch,False,TRR,False,0.05
5,[],[],True,[],[],True,1107,Hard Rock Crunch - Vintage Drive Mix,False,TRR,False,0.05
5,[],[],True,[],[],True,1137,Hard Rock Crunch - Raw Amp Pass,False,TRR,False,0.05
5,[],[],True,[],[],True,1167,Hard Rock Crunch - Grit Stack Take,False,TRR,False,0.05
5,[],[],True,[],[],True,1197,Hard Rock Crunch - Classic Crunch Edit,False,TRR,False,0.05
5,[],[],True,[],[],True,1227,Hard Rock Crunch - Hot Valve Version,False,TRR,False,0.05
5,[],[],True,[],[],True,1257,Hard Rock Crunch - Saturated Bite Cut,False,TRR,False,0.05
5,[],[],True,['FlangerOn.Width'],"['Chorus', 'Compressor', 'Flanger', 'Phaser']",False,127,Glitter Rock,True,TRR,True,0.05
5,[],[],True,[],[],True,533,Reggae Skank Andean,False,TRR,False,0.05
5,[],[],True,[],"['Chorus', 'Flanger', 'Phaser']",False,906,Philadelphia Soul Sweet,False,TRR,True,0.05
5,[],[],True,[],[],True,1077,Brown Sound Modern,False,TRR,False,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,418,Minimal Wave,False,TRR,True,0.05
5,[],[],True,[],['Flanger'],False,647,Deep House Beat,False,TRR,True,0.05
5,[],[],True,[],[],True,889,Neo-Soul Rhythm Groove,False,TRR,False,0.05
5,[],[],True,['FlangerOn.Frequency'],"['Chorus', 'Flanger', 'Phaser']",False,724,Modular Hybrid Glitch,True,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency', 'FlangerOn.Width', 'CompressorOn.Release']","['Chorus', 'Compressor', 'Flanger', 'Phaser']",False,206,Rave Hardcore,True,TRR,True,0.05
5,[],[],True,"['DelayOn.Feedback', 'DelayOn.Mix']","['Chorus', 'Compressor', 'Delay', 'Driver']",False,966,Bluegrass Flatpick Rambler,True,TRR,True,0.05
5,[],[],True,['PhaserOn.Frequency'],"['Chorus', 'Flanger', 'Phaser']",False,676,Microtonal Fusion Glitch,True,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,151,Krautrock Motorik,True,TRR,True,0.05
5,[],[],True,"['DelayOn.Mix', 'FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,202,Qawwali Devotional,True,TRR,True,0.05
5,[],[],True,['DelayOn.Mix'],"['Chorus', 'Compressor', 'Delay', 'Driver']",False,635,Synthwave Guitar Cyber,True,TRR,True,0.05
5,[],[],True,"['DelayOn.Mix', 'FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,300,Blackened Crust,True,TRR,True,0.05
5,[],[],True,[],[],True,513,Bossa Nova Acoustic Sunset,False,TRR,False,0.05
5,[],[],True,"['DelayOn.Mix', 'FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,194,Power Electronics,True,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger', 'Phaser', 'Screamer']",False,286,Analog Warm Bass,True,TRR,True,0.05
5,[],[],True,"['FlangerOn.Delay', 'FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency', 'PhaserOn.Frequency']","['Chorus', 'Flanger', 'Phaser']",False,577,Japanese Enka Sunset,True,TRR,True,0.05
5,[],[],True,[],['Compressor'],False,285,Ambient Guitar Loop,False,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Flanger', 'Phaser']",False,1033,Britpop Dream,False,TRR,True,0.05
5,[],[],True,"['FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Width']","['Chorus', 'Compressor', 'Flanger', 'Phaser']",False,447,Overdrive Crunch,True,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Flanger', 'Phaser']",False,733,Shoegaze Wall Static,False,TRR,True,0.05
5,[],[],True,[],[],True,976,Nashville Session Frontier,False,TRR,False,0.05
5,[],[],True,[],['Flanger'],False,621,Dubstep Wobble Synth,False,TRR,True,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Driver']",False,829,Complex Jazz Fusion Crescendo,False,TRR,True,0.05
5,[],[],True,['FlangerOn.Frequency'],"['Chorus', 'Flanger', 'Phaser']",False,995,Americana Alt Dusty,True,TRR,True,0.05
5,[],[],True,['FlangerOn.Depth'],"['Chorus', 'Compressor', 'Delay', 'Driver', 'Flanger']",False,1047,Power Pop Charm,True,TRR,True,0.05
5,[],[],True,"['FlangerOn.Delay', 'FlangerOn.Depth', 'FlangerOn.Feedback', 'FlangerOn.Frequency']",['Flanger'],False,530,Reggae Skank Moonrise,True,TRR,True,0.05
5,[],[],True,[],['Compressor'],False,82,Chinese Guzheng Ambient,False,TRR,True,0.05
5,[],[],True,[],[],True,861,Cool Jazz Crescendo,False,TRR,False,0.05
5,[],[],True,[],"['Chorus', 'Compressor', 'Delay', 'Driver']",False,788,Nu Metal 7-String Chaos,False,TRR,True,0.05
