method,query_idx,query_name,status,coverage,skip_reason,candidate_count,metric_impl,top1_name,top1_norm_l2,top1_acc_at_0_1,top1_recall,top1_cosine,top1_module,pnr_at_1,pnr_at_3,pnr_at_5,topk_names,topk_scores,pnr_at_k
FeatureNN,1206,Neo-Soul Clean - Chic Rhythm Pass,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Motown Soul Memphis,0.13453496381959398,0.7948717948717948,0.8095238095238095,0.9379796262003408,1.0,0,0,0,"[""Motown Soul Memphis"", ""Queercore DIY"", ""Neo-Soul Rhythm Smooth"", ""Philadelphia Soul Smooth"", ""Microtonal Fusion Drift""]","[0.9897961707340063, 0.982718651139197, 0.9728613709092828, 0.9708887747618631, 0.9708563817540925]",0
FeatureNN,1236,Neo-Soul Clean - Tight Jam Edit,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Motown Soul Memphis,0.13453496381959398,0.7948717948717948,0.8095238095238095,0.9379796262003408,1.0,0,0,0,"[""Motown Soul Memphis"", ""Queercore DIY"", ""Neo-Soul Rhythm Smooth"", ""Philadelphia Soul Smooth"", ""Microtonal Fusion Drift""]","[0.9897961707340063, 0.982718651139197, 0.9728613709092828, 0.9708887747618631, 0.9708563817540925]",0
FeatureNN,1266,Neo-Soul Clean - Velvet Groove Version,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Motown Soul Memphis,0.13453496381959398,0.7948717948717948,0.8095238095238095,0.9379796262003408,1.0,0,0,0,"[""Motown Soul Memphis"", ""Queercore DIY"", ""Neo-Soul Rhythm Smooth"", ""Philadelphia Soul Smooth"", ""Microtonal Fusion Drift""]","[0.9897961707340063, 0.982718651139197, 0.9728613709092828, 0.9708887747618631, 0.9708563817540925]",0
FeatureNN,816,Technical Thrash Onslaught,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Funeral Doom Wrath,0.04779078899577405,0.9230769230769231,0.8333333333333334,0.993083233664264,1.0,1,1,1,"[""Funeral Doom Wrath"", ""Technical Thrash Doom"", ""Power Metal Epic Chaos"", ""Technical Death Metal"", ""Nu Metal 7-String Onslaught""]","[0.9550725259441123, 0.9086675369408962, 0.907262295596025, 0.9071890448167357, 0.904080402014164]",1
FeatureNN,191,Post-Hardcore Screamo,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Emo Revival,0.2381236701333709,0.6,0.5483870967741935,0.8730715504410688,0.8888888888888888,0,0,0,"[""Emo Revival"", ""Mystical Flute"", ""Synth Pop Dream"", ""Lo-Fi Bedroom Pop Hazy"", ""Country Telecaster Rambler""]","[0.9605936906158632, 0.9508819640125676, 0.9373702218277538, 0.9348848209852135, 0.9305413661394681]",0
FeatureNN,28,Hard Rock Crunch,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,VHS Glitch,0.2719925512257916,0.4716981132075472,0.5,0.773367738237932,0.5555555555555556,0,0,0,"[""VHS Glitch"", ""C86 Indie"", ""Synthwave Sunset"", ""Schlager Pop"", ""Southern Soul Gospel Philly""]","[0.9743808351394212, 0.9726863899892932, 0.9644799041121643, 0.9644015560711854, 0.9624159419102187]",0
FeatureNN,1080,Hard Rock Crunch,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,VHS Glitch,0.26290599574688334,0.5283018867924528,0.6153846153846154,0.7884235542322827,0.5555555555555556,0,0,0,"[""VHS Glitch"", ""C86 Indie"", ""Synthwave Sunset"", ""Schlager Pop"", ""Southern Soul Gospel Philly""]","[0.9743808351394212, 0.9726863899892932, 0.9644799041121643, 0.9644015560711854, 0.9624159419102187]",0
FeatureNN,1107,Hard Rock Crunch - Vintage Drive Mix,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,VHS Glitch,0.2719925512257916,0.4716981132075472,0.5,0.773367738237932,0.5555555555555556,0,0,0,"[""VHS Glitch"", ""C86 Indie"", ""Synthwave Sunset"", ""Schlager Pop"", ""Southern Soul Gospel Philly""]","[0.9743808351394212, 0.9726863899892932, 0.9644799041121643, 0.9644015560711854, 0.9624159419102187]",0
FeatureNN,1137,Hard Rock Crunch - Raw Amp Pass,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,VHS Glitch,0.2719925512257916,0.4716981132075472,0.5,0.773367738237932,0.5555555555555556,0,0,0,"[""VHS Glitch"", ""C86 Indie"", ""Synthwave Sunset"", ""Schlager Pop"", ""Southern Soul Gospel Philly""]","[0.9743808351394212, 0.9726863899892932, 0.9644799041121643, 0.9644015560711854, 0.9624159419102187]",0
FeatureNN,1167,Hard Rock Crunch - Grit Stack Take,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,VHS Glitch,0.2719925512257916,0.4716981132075472,0.5,0.773367738237932,0.5555555555555556,0,0,0,"[""VHS Glitch"", ""C86 Indie"", ""Synthwave Sunset"", ""Schlager Pop"", ""Southern Soul Gospel Philly""]","[0.9743808351394212, 0.9726863899892932, 0.9644799041121643, 0.9644015560711854, 0.9624159419102187]",0
FeatureNN,1197,Hard Rock Crunch - Classic Crunch Edit,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,VHS Glitch,0.2719925512257916,0.4716981132075472,0.5,0.773367738237932,0.5555555555555556,0,0,0,"[""VHS Glitch"", ""C86 Indie"", ""Synthwave Sunset"", ""Schlager Pop"", ""Southern Soul Gospel Philly""]","[0.9743808351394212, 0.9726863899892932, 0.9644799041121643, 0.9644015560711854, 0.9624159419102187]",0
FeatureNN,1227,Hard Rock Crunch - Hot Valve Version,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,VHS Glitch,0.2719925512257916,0.4716981132075472,0.5,0.773367738237932,0.5555555555555556,0,0,0,"[""VHS Glitch"", ""C86 Indie"", ""Synthwave Sunset"", ""Schlager Pop"", ""Southern Soul Gospel Philly""]","[0.9743808351394212, 0.9726863899892932, 0.9644799041121643, 0.9644015560711854, 0.9624159419102187]",0
FeatureNN,1257,Hard Rock Crunch - Saturated Bite Cut,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,VHS Glitch,0.2719925512257916,0.4716981132075472,0.5,0.773367738237932,0.5555555555555556,0,0,0,"[""VHS Glitch"", ""C86 Indie"", ""Synthwave Sunset"", ""Schlager Pop"", ""Southern Soul Gospel Philly""]","[0.9743808351394212, 0.9726863899892932, 0.9644799041121643, 0.9644015560711854, 0.9624159419102187]",0
FeatureNN,127,Glitter Rock,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Americana Alt Sunrise,0.2596948822164735,0.5849056603773585,0.4722222222222222,0.7800668531648004,0.5555555555555556,0,1,1,"[""Americana Alt Sunrise"", ""Southern Soul Gospel Groove"", ""Rocksteady Groove"", ""Texas Blues"", ""Texas Blues Warm""]","[0.9120413408368333, 0.8959227396237084, 0.8907890074605123, 0.8875938648590076, 0.8875938648590076]",1
FeatureNN,533,Reggae Skank Andean,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Spanky Funk,0.4999075531042632,0.46296296296296297,0.44,0.4929774081331968,0.3333333333333333,0,1,1,"[""Spanky Funk"", ""Hip Hop Scratch"", ""Afrobeat Guitar Moonrise"", ""Drum and Bass Bass"", ""Reggae Skank Heritage""]","[0.986635113389351, 0.9844037186724999, 0.9794927575789697, 0.9783912808175126, 0.9778963142776821]",1
FeatureNN,906,Philadelphia Soul Sweet,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Prepared Guitar Aether,0.3580999596786838,0.5961538461538461,0.5,0.6702944141635223,0.5714285714285714,0,0,1,"[""Prepared Guitar Aether"", ""Granular Texture Static"", ""Prepared Guitar Glitch"", ""Western Swing Pickin"", ""Flanger Sweep""]","[0.986430585852691, 0.9840034012675505, 0.9829055388429973, 0.9825268606853779, 0.9820448529376224]",1
FeatureNN,1077,Brown Sound Modern,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Brown Sound,0.017202535187592034,0.9743589743589743,0.9523809523809523,0.9988474230543198,1.0,1,1,1,"[""Brown Sound"", ""Brown Sound - Vintage Drive Mix"", ""Brown Sound - Raw Amp Pass"", ""Brown Sound - Grit Stack Take"", ""Brown Sound - Classic Crunch Edit""]","[1.0, 1.0, 1.0, 1.0, 1.0]",1
FeatureNN,418,Minimal Wave,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Synthwave Guitar Beat,0.31001690457820713,0.5,0.42857142857142855,0.7769129576257866,0.6666666666666666,0,0,0,"[""Synthwave Guitar Beat"", ""Smooth Operator"", ""Japanese Enka Mystic"", ""Bossa Nova Acoustic Mystic"", ""Synthwave Guitar Digital""]","[0.9869554064434263, 0.9851254325220362, 0.9814140143069404, 0.9784638163570338, 0.9781019298989089]",0
FeatureNN,647,Deep House Beat,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Complex Jazz Fusion Vibe,0.2039311058528326,0.7045454545454546,0.5357142857142857,0.8959826201605078,0.8333333333333334,0,0,1,"[""Complex Jazz Fusion Vibe"", ""West Coast Hip Hop"", ""Sonic Youth Noise"", ""Indian Classical"", ""Hyperpop Glitch Neon""]","[0.9888940979390691, 0.9836761331117746, 0.9825793953597213, 0.9824058573925898, 0.9798738442350787]",1
FeatureNN,889,Neo-Soul Rhythm Groove,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Chicago Soul Soulful,0.07620329789420995,0.7948717948717948,0.6666666666666666,0.9832355289514088,1.0,1,1,1,"[""Chicago Soul Soulful"", ""Neo-Soul Rhythm Sweet"", ""Introspective Lo-Fi"", ""Philadelphia Soul Groove"", ""Neo-Soul Rhythm Smooth""]","[0.9875842143057987, 0.98384505637668, 0.9802392665437532, 0.979676683590222, 0.9792872761286089]",1
FeatureNN,724,Modular Hybrid Glitch,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Grunge Dirt,0.38162965886846684,0.639344262295082,0.42857142857142855,0.45086438927145817,0.16666666666666666,0,0,0,"[""Grunge Dirt"", ""Grunge Dirt Seattle"", ""Grunge Dirt - Vintage Drive Mix"", ""Grunge Dirt - Raw Amp Pass"", ""Grunge Dirt - Grit Stack Take""]","[0.8064945269911182, 0.8064945269911182, 0.8064945269911182, 0.8064945269911182, 0.8064945269911182]",0
FeatureNN,206,Rave Hardcore,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Melodic Death Metal,0.00860988897291082,1.0,1.0,0.9997781480206914,1.0,1,1,1,"[""Melodic Death Metal"", ""Technical Thrash Doom"", ""Nu Metal 7-String Onslaught"", ""Raw Black Metal Doom"", ""Technical Thrash Rage""]","[0.9635910962135958, 0.9626736363908897, 0.9603017367765079, 0.9447014770853706, 0.9367009816775824]",1
FeatureNN,966,Bluegrass Flatpick Rambler,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Nu Metal 7-String Doom,0.25477732399744574,0.7407407407407407,0.56,0.7469116470489341,0.3333333333333333,0,1,1,"[""Nu Metal 7-String Doom"", ""Indie Pop Jangle Charm"", ""Sludge Metal Onslaught"", ""Raw Black Metal Doom"", ""K-Pop Shimmer Moonrise""]","[0.8745749401266759, 0.8375570417571844, 0.8193064807584347, 0.8191239275549502, 0.8179494907670901]",1
FeatureNN,676,Microtonal Fusion Glitch,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Nashville Session Twang,0.30576957579564973,0.5961538461538461,0.4642857142857143,0.7296603741391987,0.5714285714285714,0,1,1,"[""Nashville Session Twang"", ""Stoner Doom"", ""Prepared Guitar Glitch"", ""Introspective Lo-Fi"", ""Mystical Flute""]","[0.9722196983886617, 0.9690424939668785, 0.9674050097680839, 0.9666617813682494, 0.964353324686333]",1
FeatureNN,151,Krautrock Motorik,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Sophisti-Pop,0.07354055334920513,0.8461538461538461,0.8235294117647058,0.9867708967347355,1.0,1,1,1,"[""Sophisti-Pop"", ""Southern Soul Gospel Groove"", ""Nu Metal 7-String Doom"", ""Americana Alt Sunrise"", ""Scandinavian Black Metal""]","[0.9233779250178847, 0.9230944758069342, 0.9226206319468595, 0.9211858463703845, 0.9146543437962328]",1
FeatureNN,202,Qawwali Devotional,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Nashville Session Pickin,0.2935405276990128,0.5660377358490566,0.42857142857142855,0.7618338705327781,0.5555555555555556,0,0,0,"[""Nashville Session Pickin"", ""Somali Hip Hop"", ""Prepared Guitar Glitch"", ""Middle Eastern Tropical"", ""Spring Reverb Twang""]","[0.9786193921938131, 0.9771688963710757, 0.9737759760219362, 0.9666966717865997, 0.9653058081171549]",0
FeatureNN,635,Synthwave Guitar Cyber,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Mathcore Dissonant Wrath,0.30067609238392945,0.6610169491525424,0.41379310344827586,0.6771162861625046,0.2857142857142857,0,0,0,"[""Mathcore Dissonant Wrath"", ""Dungeon Core"", ""Raw Black Metal Mayhem"", ""Roots Reggae"", ""Deathcore Breakdown Wrath""]","[0.9911657687449282, 0.9870209292753611, 0.9851332254040789, 0.9832190840822931, 0.982451993657919]",0
FeatureNN,300,Blackened Crust,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Nashville Session Twang,0.2699095125783328,0.7037037037037037,0.6,0.7464108657906653,0.42857142857142855,0,0,0,"[""Nashville Session Twang"", ""Raw Black Metal Mayhem"", ""Visual Kei Glam"", ""Emo Revival"", ""Stoner Doom""]","[0.9728572352074816, 0.9711424540572666, 0.9707157188981165, 0.9696042382719854, 0.9670807581133722]",0
FeatureNN,513,Bossa Nova Acoustic Sunset,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Smooth Jazz Lead Improv,0.08211662541274665,0.8717948717948718,0.7916666666666666,0.9798174643791777,1.0,1,1,1,"[""Smooth Jazz Lead Improv"", ""Smooth Jazz Lead Groove"", ""Bossa Nova Acoustic Mystic"", ""Bossa Nova Acoustic Tropical"", ""Neofolk Acoustic""]","[0.9915873322349665, 0.9911070808908544, 0.9909381525326822, 0.9891429181487951, 0.9870991174402808]",1
FeatureNN,194,Power Electronics,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Rotary Speaker,0.3193727206946947,0.5571428571428572,0.3055555555555556,0.5557802908369595,0.1111111111111111,0,0,1,"[""Rotary Speaker"", ""Complex Jazz Fusion Velvet"", ""Dungeon Core"", ""Philly Soul Strings"", ""Chamber Pop Radio""]","[0.98836852197986, 0.9856258794399797, 0.9854498698695203, 0.9853680812818169, 0.9847702176316748]",1
FeatureNN,286,Analog Warm Bass,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Doo-Wop Harmony,0.011918212599483372,1.0,1.0,0.9997222918897706,1.0,1,1,1,"[""Doo-Wop Harmony"", ""Space Cowboy"", ""Neo-Soul Rhythm Soulful"", ""Synthwave Guitar Beat"", ""Chillhop Downtempo""]","[0.9944818477549722, 0.9939833310788133, 0.9923860072682006, 0.9883967624513823, 0.9876773250377509]",1
FeatureNN,577,Japanese Enka Sunset,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Indian Classical Sitar Voyage,0.06723273967208314,0.8461538461538461,0.75,0.9859606870194455,1.0,1,1,1,"[""Indian Classical Sitar Voyage"", ""Japanese Enka Moonrise"", ""Indian Classical Sitar Sahara"", ""Turkish Psychedelic"", ""Philly Soul Strings""]","[0.9776923798471405, 0.9713920632984142, 0.9713814931691607, 0.9675764994341507, 0.9650018207876198]",1
FeatureNN,285,Ambient Guitar Loop,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Lo-Fi Bedroom Pop Dream,0.28670258287064593,0.559322033898305,0.36363636363636365,0.7640802331234902,0.4444444444444444,0,1,1,"[""Lo-Fi Bedroom Pop Dream"", ""Post-Britpop"", ""Tokyo Ambient"", ""Lo-Fi Bedroom Pop Shimmer"", ""Oboe Classical""]","[0.9802242487524502, 0.9800443518181676, 0.9783186958355571, 0.9775437970787941, 0.9769315769266331]",1
FeatureNN,1033,Britpop Dream,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Kraftwerk Style,0.29627032710842255,0.49056603773584906,0.4230769230769231,0.7566022545614112,0.5555555555555556,0,0,0,"[""Kraftwerk Style"", ""Witch House Haunted"", ""Scandinavian Folk"", ""Paisley Underground"", ""Mathcore Dissonant Venom""]","[0.9575982319090152, 0.949684365591115, 0.9463690190550601, 0.9451626869491041, 0.9433428622442468]",0
FeatureNN,447,Overdrive Crunch,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Ska Upstroke,0.3083827162191001,0.603448275862069,0.5652173913043478,0.6891545424643922,0.5555555555555556,0,1,1,"[""Ska Upstroke"", ""Post-Metal Swell Onslaught"", ""Trap Metal Aggressive"", ""Surf Rock Reverb"", ""Desert Rock Fuzz""]","[0.9583387211621759, 0.9411033990236187, 0.9360800696742766, 0.926372486562562, 0.9249000582146945]",1
FeatureNN,733,Shoegaze Wall Static,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Ethereal Wave,0.3180974418841383,0.5925925925925926,0.5333333333333333,0.7662283152809636,0.5555555555555556,0,0,0,"[""Ethereal Wave"", ""Tango Dramatic"", ""Experimental Folk"", ""Philadelphia Soul Memphis"", ""Middle Eastern Heritage""]","[0.981859679847078, 0.9791217219217706, 0.9786783658832885, 0.9766227804656277, 0.9761292683059701]",0
FeatureNN,976,Nashville Session Frontier,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Rhodes Soul,0.17700722032967342,0.717391304347826,0.4583333333333333,0.8645752938097828,0.6,0,1,1,"[""Rhodes Soul"", ""Afrobeat Guitar Sunset"", ""Chillhop Downtempo"", ""Chamber Folk"", ""Latin Jazz Smoky""]","[0.99142122997333, 0.9890835140575386, 0.9881173513959998, 0.9873853060221999, 0.9865051808538022]",1
FeatureNN,621,Dubstep Wobble Synth,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Raw Black Metal Venom,0.31684169155917324,0.6610169491525424,0.41379310344827586,0.6539766319561434,0.2857142857142857,0,0,1,"[""Raw Black Metal Venom"", ""Raw Black Metal Fury"", ""Dubstep Wobble Cyber"", ""Dubstep Wobble Neon"", ""Power Metal Epic Doom""]","[0.9118187264365799, 0.9043522499981433, 0.9035456186149646, 0.8946015582888804, 0.8919756478285087]",1
FeatureNN,829,Complex Jazz Fusion Crescendo,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Acid Jazz Funk Nocturne,0.07269284300068392,0.8717948717948718,0.7916666666666666,0.9831580436636665,1.0,1,1,1,"[""Acid Jazz Funk Nocturne"", ""Indie Pop Jangle Sparkle"", ""Deathcore Breakdown Doom"", ""Indie Pop Jangle Shimmer"", ""Reggae Skank Sunset""]","[0.9687584410089156, 0.9651100507319516, 0.9640382089307051, 0.9631187753428039, 0.9618258591741335]",1
FeatureNN,995,Americana Alt Dusty,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Nashville Session Dusty,0.0,1.0,1.0,0.9999999999999999,1.0,1,1,1,"[""Nashville Session Dusty"", ""Philadelphia Soul Groove"", ""Neo-Soul Rhythm Sweet"", ""Prepared Guitar Aether"", ""Memphis Soul Groove""]","[0.9871990400049329, 0.9856014429069353, 0.9781561842422034, 0.9780488400254007, 0.9759678871154358]",1
FeatureNN,1047,Power Pop Charm,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Scandinavian Black Metal,0.27016666695260605,0.6666666666666666,0.5,0.7455760101617243,0.42857142857142855,0,0,1,"[""Scandinavian Black Metal"", ""Nu Metal 7-String Doom"", ""Norwegian Black Metal"", ""Trap Metal Wave"", ""Americana Alt Sunrise""]","[0.9570610647037046, 0.9548159309372636, 0.9438209747078121, 0.939825390194583, 0.9316093504462227]",1
FeatureNN,530,Reggae Skank Moonrise,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Dub Reggae Echo,0.16551121741650382,0.7674418604651163,0.625,0.8949051030972867,0.8,0,1,1,"[""Dub Reggae Echo"", ""Hip House"", ""Chamber Pop Radio"", ""Acid Jazz Funk Vibe"", ""German Schlager""]","[0.9923332451071485, 0.9863478428711279, 0.9837600514683325, 0.983472820932654, 0.9828497616529628]",1
FeatureNN,82,Chinese Guzheng Ambient,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Old Time Radio,0.2539622474617091,0.5555555555555556,0.45161290322580644,0.8598260190118726,0.8888888888888888,0,0,0,"[""Old Time Radio"", ""Reverse Ambient Drift"", ""Hawaiian Slack Key"", ""Cuban Son"", ""Rai Algerian""]","[0.9931816849205355, 0.9931270692460126, 0.9909929445438712, 0.9906415525191837, 0.9903193756342266]",0
FeatureNN,861,Cool Jazz Crescendo,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Sonic Youth Noise,0.2517567917247452,0.5849056603773585,0.6153846153846154,0.8071599090896222,0.5555555555555556,0,0,1,"[""Sonic Youth Noise"", ""Hip House"", ""German Schlager"", ""Lo-Fi Bedroom Pop Glimmer"", ""Neo-Soul Rhythm Soulful""]","[0.992782604520495, 0.989467337850264, 0.9873258265920486, 0.9864853341258539, 0.9858125659894827]",1
FeatureNN,788,Nu Metal 7-String Chaos,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Raw Black Metal Fury,0.07222518896951143,0.9230769230769231,0.8333333333333334,0.985995577031821,1.0,1,1,1,"[""Raw Black Metal Fury"", ""Modern Djent"", ""Modern Djent Chug"", ""Modern Djent - High Gain Forge"", ""Modern Djent - Steel Edge Mix""]","[0.8805401593859371, 0.879595633760185, 0.879595633760185, 0.879595633760185, 0.879595633760185]",1
CLAP,934,Memphis Soul Memphis,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,VHS Glitch,0.26160941826594547,0.5660377358490566,0.5769230769230769,0.790287822642527,0.5555555555555556,0,1,1,"[""VHS Glitch"", ""Southern Soul Gospel Philly"", ""C86 Indie"", ""Mathcore Dissonant Chaos"", ""Synthwave Sunset""]","[0.873945105814809, 0.863871551186209, 0.8546797105395254, 0.8491086158849916, 0.8463847319638336]",1
CLAP,853,Acid Jazz Funk Crescendo,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Cool Jazz Smoky,0.05835809819630032,0.9487179487179487,0.9166666666666666,0.9889142520194555,1.0,1,1,1,"[""Cool Jazz Smoky"", ""Smooth Jazz Lead Vibe"", ""Complex Jazz Fusion Blue"", ""Contemporary Jazz Groove"", ""Latin Rock Fusion Sunset""]","[0.8397089084835698, 0.8259568583832586, 0.8072000162253591, 0.8041553314266183, 0.8007937609155891]",1
CLAP,379,Hollow Body Jazz,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Latin Jazz Groove,0.17439440861893568,0.717391304347826,0.65,0.8805383467811664,0.6,0,1,1,"[""Latin Jazz Groove"", ""Pastoral Folk"", ""Bossa Nova Acoustic Mystic"", ""Smooth Jazz Lead Groove"", ""Bossa Nova Guitar""]","[0.9006072550140201, 0.8872320290223802, 0.8862556996120428, 0.8791474857969639, 0.875036132273816]",1
CLAP,996,Americana Alt Honky,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Prepared Guitar Aether,0.3533325189810554,0.5769230769230769,0.4583333333333333,0.6805035860068804,0.5714285714285714,0,1,1,"[""Prepared Guitar Aether"", ""Indie Pop Jangle Charm"", ""Americana Alt Twang"", ""Americana Alt Rambler"", ""K-Pop Shimmer Tropical""]","[0.8406549733733375, 0.8329242545959935, 0.8231613882155949, 0.8103557997416603, 0.8073244123448784]",1
