protocol,scenario,query_idx,query_name,query_text,method,retrieved_name,w_text,w_audio,u_text_norm,u_audio_norm,l2,acc@0.1,recall,cosine,module
Protocol-C,noisy_audio,1097,Bitcrushed Synth - Alt Take,Bitcrushed Synth - Alt Take fx_weird bitcrushed_synth guitar_tone audio_agent_preset,Text-only,Rotary Speaker,1.00000000,0.00000000,1.00000000,0.99999738,0.02879018,1.00000000,1.00000000,0.99494658,1.00000000
Protocol-C,noisy_audio,1097,Bitcrushed Synth - Alt Take,Bitcrushed Synth - Alt Take fx_weird bitcrushed_synth guitar_tone audio_agent_preset,TRR-only,Reverse Ambient Echo,1.00000000,0.00000000,1.00000000,0.99999738,1.79044293,0.44117647,0.00000000,-0.00013875,0.16666667
Protocol-C,noisy_audio,1097,Bitcrushed Synth - Alt Take,Bitcrushed Synth - Alt Take fx_weird bitcrushed_synth guitar_tone audio_agent_preset,Fusion,Rotary Speaker,1.00000000,0.00000000,1.00000000,0.99999738,0.02879018,1.00000000,1.00000000,0.99494658,1.00000000
Protocol-C,noisy_audio,1098,Black Metal Lo-Fi - High Gain Forge,Black Metal Lo-Fi - High Gain Forge metal_black black_metal_lo-fi guitar_tone audio_agent_preset,Text-only,Black Metal LoFi Raw,1.00000000,0.00000000,0.00077408,0.99999836,0.11601817,0.84615385,0.78571429,0.97151633,1.00000000
Protocol-C,noisy_audio,1098,Black Metal Lo-Fi - High Gain Forge,Black Metal Lo-Fi - High Gain Forge metal_black black_metal_lo-fi guitar_tone audio_agent_preset,TRR-only,UK Garage Cyber,1.00000000,0.00000000,0.00077408,0.99999836,0.73597229,0.36363636,0.28571429,0.42216766,0.25000000
Protocol-C,noisy_audio,1098,Black Metal Lo-Fi - High Gain Forge,Black Metal Lo-Fi - High Gain Forge metal_black black_metal_lo-fi guitar_tone audio_agent_preset,Fusion,Black Metal LoFi Raw,1.00000000,0.00000000,0.00077408,0.99999836,0.11601817,0.84615385,0.78571429,0.97151633,1.00000000
Protocol-C,noisy_audio,1099,Brian May Style - Alt Take,Brian May Style - Alt Take rock_mid brian_may_style guitar_tone audio_agent_preset,Text-only,Brian May Queen Tone,1.00000000,0.00000000,0.00000002,0.99997989,0.08969767,0.78260870,0.83333333,0.99999920,1.00000000
Protocol-C,noisy_audio,1099,Brian May Style - Alt Take,Brian May Style - Alt Take rock_mid brian_may_style guitar_tone audio_agent_preset,TRR-only,Black Metal LoFi Raw,1.00000000,0.00000000,0.00000002,0.99997989,56.65193566,0.36111111,0.00000000,0.00043191,0.40000000
Protocol-C,noisy_audio,1099,Brian May Style - Alt Take,Brian May Style - Alt Take rock_mid brian_may_style guitar_tone audio_agent_preset,Fusion,Brian May Queen Tone,1.00000000,0.00000000,0.00000002,0.99997989,0.08969767,0.78260870,0.83333333,0.99999920,1.00000000
Protocol-C,noisy_audio,1100,British Invasion - Alt Take,British Invasion - Alt Take crunch british_invasion guitar_tone audio_agent_preset,Text-only,British Invasion Classic,1.00000000,0.00000000,0.00001405,0.99999897,0.54917678,0.28571429,0.27272727,0.39889934,1.00000000
Protocol-C,noisy_audio,1100,British Invasion - Alt Take,British Invasion - Alt Take crunch british_invasion guitar_tone audio_agent_preset,TRR-only,Americana Alt Twang,1.00000000,0.00000000,0.00001405,0.99999897,0.52714828,0.38235294,0.27272727,0.03070791,0.20000000
Protocol-C,noisy_audio,1100,British Invasion - Alt Take,British Invasion - Alt Take crunch british_invasion guitar_tone audio_agent_preset,Fusion,British Invasion Classic,1.00000000,0.00000000,0.00001405,0.99999897,0.54917678,0.28571429,0.27272727,0.39889934,1.00000000
Protocol-C,noisy_audio,1101,Brown Sound - Vintage Drive Mix,Brown Sound - Vintage Drive Mix rock_high brown_sound guitar_tone audio_agent_preset,Text-only,Saturated Drive Rhythm,1.00000000,0.00000000,0.43074942,0.99999864,3.98831225,0.84615385,0.91666667,0.99996314,0.75000000
Protocol-C,noisy_audio,1101,Brown Sound - Vintage Drive Mix,Brown Sound - Vintage Drive Mix rock_high brown_sound guitar_tone audio_agent_preset,TRR-only,J-Pop Bright,1.00000000,0.00000000,0.43074942,0.99999864,80.01145805,0.20000000,0.16666667,-0.00001701,0.33333333
Protocol-C,noisy_audio,1101,Brown Sound - Vintage Drive Mix,Brown Sound - Vintage Drive Mix rock_high brown_sound guitar_tone audio_agent_preset,Fusion,Saturated Drive Rhythm,1.00000000,0.00000000,0.43074942,0.99999864,3.98831225,0.84615385,0.91666667,0.99996314,0.75000000
Protocol-C,noisy_audio,1102,Classic Plexi - Vintage Drive Mix,Classic Plexi - Vintage Drive Mix rock classic_plexi guitar_tone audio_agent_preset plexi_classic_hot,Text-only,Plexi Classic Hot,1.00000000,0.00000000,0.00000924,0.99999859,0.46743230,0.82608696,0.91666667,0.99998026,1.00000000
Protocol-C,noisy_audio,1102,Classic Plexi - Vintage Drive Mix,Classic Plexi - Vintage Drive Mix rock classic_plexi guitar_tone audio_agent_preset plexi_classic_hot,TRR-only,Post-Metal Swell Doom,1.00000000,0.00000000,0.00000924,0.99999859,74.39871369,0.30434783,0.25000000,0.00285213,1.00000000
Protocol-C,noisy_audio,1102,Classic Plexi - Vintage Drive Mix,Classic Plexi - Vintage Drive Mix rock classic_plexi guitar_tone audio_agent_preset plexi_classic_hot,Fusion,Plexi Classic Hot,1.00000000,0.00000000,0.00000924,0.99999859,0.46743230,0.82608696,0.91666667,0.99998026,1.00000000
Protocol-C,noisy_audio,1103,Doom/Stoner Fuzz - High Gain Forge,Doom/Stoner Fuzz - High Gain Forge fuzz_doom doom/stoner_fuzz guitar_tone audio_agent_preset,Text-only,DoomStoner Fuzz Heavy,1.00000000,0.00000000,0.00031519,0.99999714,0.58128404,0.34782609,0.12500000,0.36917000,1.00000000
Protocol-C,noisy_audio,1103,Doom/Stoner Fuzz - High Gain Forge,Doom/Stoner Fuzz - High Gain Forge fuzz_doom doom/stoner_fuzz guitar_tone audio_agent_preset,TRR-only,Math Rock Crystal Cleans,1.00000000,0.00000000,0.00031519,0.99999714,0.42613261,0.39473684,0.00000000,0.01621204,0.16666667
Protocol-C,noisy_audio,1103,Doom/Stoner Fuzz - High Gain Forge,Doom/Stoner Fuzz - High Gain Forge fuzz_doom doom/stoner_fuzz guitar_tone audio_agent_preset,Fusion,DoomStoner Fuzz Heavy,1.00000000,0.00000000,0.00031519,0.99999714,0.58128404,0.34782609,0.12500000,0.36917000,1.00000000
Protocol-C,noisy_audio,1104,Dreamy Shoegaze - Ethereal Wash Mix,Dreamy Shoegaze - Ethereal Wash Mix ambient dreamy_shoegaze guitar_tone audio_agent_preset,Text-only,Dreamy Shoegaze Ethereal,1.00000000,0.00000000,0.00003637,0.99999977,0.05232905,0.89655172,0.70000000,0.99010622,0.80000000
Protocol-C,noisy_audio,1104,Dreamy Shoegaze - Ethereal Wash Mix,Dreamy Shoegaze - Ethereal Wash Mix ambient dreamy_shoegaze guitar_tone audio_agent_preset,TRR-only,Heavy Reverb Vox,1.00000000,0.00000000,0.00003637,0.99999977,71.81790317,0.31250000,0.30000000,0.29881980,0.44444444
Protocol-C,noisy_audio,1104,Dreamy Shoegaze - Ethereal Wash Mix,Dreamy Shoegaze - Ethereal Wash Mix ambient dreamy_shoegaze guitar_tone audio_agent_preset,Fusion,Dreamy Shoegaze Ethereal,1.00000000,0.00000000,0.00003637,0.99999977,0.05232905,0.89655172,0.70000000,0.99010622,0.80000000
Protocol-C,noisy_audio,1105,Garage Rock Fuzz - Vintage Drive Mix,Garage Rock Fuzz - Vintage Drive Mix fuzz garage_rock_fuzz guitar_tone audio_agent_preset,Text-only,Garage Rock Fuzz Raw,1.00000000,0.00000000,0.04024959,0.99999873,0.06820772,0.86956522,0.80000000,0.98421851,1.00000000
Protocol-C,noisy_audio,1105,Garage Rock Fuzz - Vintage Drive Mix,Garage Rock Fuzz - Vintage Drive Mix fuzz garage_rock_fuzz guitar_tone audio_agent_preset,TRR-only,Dubstep Wobble Pulse,1.00000000,0.00000000,0.04024959,0.99999873,0.85514885,0.40625000,0.10000000,0.11094462,0.28571429
Protocol-C,noisy_audio,1105,Garage Rock Fuzz - Vintage Drive Mix,Garage Rock Fuzz - Vintage Drive Mix fuzz garage_rock_fuzz guitar_tone audio_agent_preset,Fusion,Garage Rock Fuzz Raw,1.00000000,0.00000000,0.04024959,0.99999873,0.06820772,0.86956522,0.80000000,0.98421851,1.00000000
Protocol-C,noisy_audio,1106,Grunge Dirt - Vintage Drive Mix,Grunge Dirt - Vintage Drive Mix grunge grunge_dirt guitar_tone audio_agent_preset,Text-only,Grunge Dirt Seattle,1.00000000,0.00000000,0.01019801,0.99999446,0.06382145,0.95238095,1.00000000,0.97474763,1.00000000
Protocol-C,noisy_audio,1106,Grunge Dirt - Vintage Drive Mix,Grunge Dirt - Vintage Drive Mix grunge grunge_dirt guitar_tone audio_agent_preset,TRR-only,2-Step Garage,1.00000000,0.00000000,0.01019801,0.99999446,47.66898206,0.28205128,0.16666667,0.00010087,0.11111111
Protocol-C,noisy_audio,1106,Grunge Dirt - Vintage Drive Mix,Grunge Dirt - Vintage Drive Mix grunge grunge_dirt guitar_tone audio_agent_preset,Fusion,Grunge Dirt Seattle,1.00000000,0.00000000,0.01019801,0.99999446,0.06382145,0.95238095,1.00000000,0.97474763,1.00000000
Protocol-C,noisy_audio,1107,Hard Rock Crunch - Vintage Drive Mix,Hard Rock Crunch - Vintage Drive Mix rock hard_rock_crunch guitar_tone audio_agent_preset,Text-only,Saturated Drive Rhythm,1.00000000,0.00000000,0.41744275,0.99999955,60.90526793,0.37142857,0.21428571,0.00122567,0.28571429
Protocol-C,noisy_audio,1107,Hard Rock Crunch - Vintage Drive Mix,Hard Rock Crunch - Vintage Drive Mix rock hard_rock_crunch guitar_tone audio_agent_preset,TRR-only,Grunge Dirt Seattle,1.00000000,0.00000000,0.41744275,0.99999955,0.41997075,0.50000000,0.21428571,0.00500258,0.20000000
Protocol-C,noisy_audio,1107,Hard Rock Crunch - Vintage Drive Mix,Hard Rock Crunch - Vintage Drive Mix rock hard_rock_crunch guitar_tone audio_agent_preset,Fusion,Saturated Drive Rhythm,1.00000000,0.00000000,0.41744275,0.99999955,60.90526793,0.37142857,0.21428571,0.00122567,0.28571429
Protocol-C,noisy_audio,1108,Indie Jangle - Warm Room Take,Indie Jangle - Warm Room Take crunch indie_jangle guitar_tone audio_agent_preset,Text-only,Indie Jangle Bright,1.00000000,0.00000000,0.00064978,0.99999556,0.73137370,0.09523810,0.12500000,0.35767406,1.00000000
Protocol-C,noisy_audio,1108,Indie Jangle - Warm Room Take,Indie Jangle - Warm Room Take crunch indie_jangle guitar_tone audio_agent_preset,TRR-only,Japanese Enka Heritage,1.00000000,0.00000000,0.00064978,0.99999556,0.37333355,0.33333333,0.43750000,0.81528359,1.00000000
Protocol-C,noisy_audio,1108,Indie Jangle - Warm Room Take,Indie Jangle - Warm Room Take crunch indie_jangle guitar_tone audio_agent_preset,Fusion,Indie Jangle Bright,1.00000000,0.00000000,0.00064978,0.99999556,0.73137370,0.09523810,0.12500000,0.35767406,1.00000000
Protocol-C,noisy_audio,1109,Industrial Metal - High Gain Forge,Industrial Metal - High Gain Forge metal_industrial industrial_metal guitar_tone audio_agent_preset,Text-only,Industrial Metal Aggressive,1.00000000,0.00000000,0.39653530,0.99999849,0.12612540,0.84615385,0.92857143,0.96665055,1.00000000
Protocol-C,noisy_audio,1109,Industrial Metal - High Gain Forge,Industrial Metal - High Gain Forge metal_industrial industrial_metal guitar_tone audio_agent_preset,TRR-only,Dark Ambient Drone Prism,1.00000000,0.00000000,0.39653530,0.99999849,1.71175588,0.36363636,0.21428571,0.34789253,0.25000000
Protocol-C,noisy_audio,1109,Industrial Metal - High Gain Forge,Industrial Metal - High Gain Forge metal_industrial industrial_metal guitar_tone audio_agent_preset,Fusion,Industrial Metal Aggressive,1.00000000,0.00000000,0.39653530,0.99999849,0.12612540,0.84615385,0.92857143,0.96665055,1.00000000
Protocol-C,noisy_audio,1110,Infinite Sustain - Ethereal Wash Mix,Infinite Sustain - Ethereal Wash Mix ambient_lead infinite_sustain guitar_tone audio_agent_preset,Text-only,Infinite Sustain Lead,1.00000000,0.00000000,0.00002354,0.99999864,0.81009711,0.86956522,0.76923077,0.99994168,1.00000000
Protocol-C,noisy_audio,1110,Infinite Sustain - Ethereal Wash Mix,Infinite Sustain - Ethereal Wash Mix ambient_lead infinite_sustain guitar_tone audio_agent_preset,TRR-only,Country Telecaster Sunrise,1.00000000,0.00000000,0.00002354,0.99999864,65.67376574,0.20000000,0.07692308,0.00152004,0.28571429
Protocol-C,noisy_audio,1110,Infinite Sustain - Ethereal Wash Mix,Infinite Sustain - Ethereal Wash Mix ambient_lead infinite_sustain guitar_tone audio_agent_preset,Fusion,Infinite Sustain Lead,1.00000000,0.00000000,0.00002354,0.99999864,0.81009711,0.86956522,0.76923077,0.99994168,1.00000000
Protocol-C,noisy_audio,1111,Jazz Box - Warm Room Take,Jazz Box - Warm Room Take clean_warm jazz_box guitar_tone audio_agent_preset,Text-only,Jazz Hollowbody Warm,1.00000000,0.00000000,0.29850644,0.99999885,0.56558536,0.28571429,0.10000000,0.34886993,1.00000000
Protocol-C,noisy_audio,1111,Jazz Box - Warm Room Take,Jazz Box - Warm Room Take clean_warm jazz_box guitar_tone audio_agent_preset,TRR-only,Chamber Pop Sparkle,1.00000000,0.00000000,0.29850644,0.99999885,0.46812084,0.26470588,0.10000000,0.06150109,0.20000000
Protocol-C,noisy_audio,1111,Jazz Box - Warm Room Take,Jazz Box - Warm Room Take clean_warm jazz_box guitar_tone audio_agent_preset,Fusion,Jazz Hollowbody Warm,1.00000000,0.00000000,0.29850644,0.99999885,0.56558536,0.28571429,0.10000000,0.34886993,1.00000000
Protocol-C,noisy_audio,1112,Liquid Lead - Vintage Drive Mix,Liquid Lead - Vintage Drive Mix lead_prog liquid_lead guitar_tone audio_agent_preset,Text-only,Liquid Lead Smooth,1.00000000,0.00000000,0.00010800,0.99999311,0.39925503,0.78260870,0.84615385,0.99998345,1.00000000
Protocol-C,noisy_audio,1112,Liquid Lead - Vintage Drive Mix,Liquid Lead - Vintage Drive Mix lead_prog liquid_lead guitar_tone audio_agent_preset,TRR-only,Dubwise Echo,1.00000000,0.00000000,0.00010800,0.99999311,75.74195325,0.03030303,0.00000000,-0.00009265,0.44444444
Protocol-C,noisy_audio,1112,Liquid Lead - Vintage Drive Mix,Liquid Lead - Vintage Drive Mix lead_prog liquid_lead guitar_tone audio_agent_preset,Fusion,Liquid Lead Smooth,1.00000000,0.00000000,0.00010800,0.99999311,0.39925503,0.78260870,0.84615385,0.99998345,1.00000000
Protocol-C,noisy_audio,1113,Lo-Fi Hip Hop - Alt Take,Lo-Fi Hip Hop - Alt Take lofi lo-fi_hip_hop guitar_tone audio_agent_preset,Text-only,Lo-Fi Hip Hop Chill,1.00000000,0.00000000,0.00011047,0.99999961,0.04830851,0.95238095,1.00000000,0.98544328,1.00000000
Protocol-C,noisy_audio,1113,Lo-Fi Hip Hop - Alt Take,Lo-Fi Hip Hop - Alt Take lofi lo-fi_hip_hop guitar_tone audio_agent_preset,TRR-only,Middle Eastern Sunset,1.00000000,0.00000000,0.00011047,0.99999961,0.54497181,0.38235294,0.16666667,0.00061612,0.20000000
Protocol-C,noisy_audio,1113,Lo-Fi Hip Hop - Alt Take,Lo-Fi Hip Hop - Alt Take lofi lo-fi_hip_hop guitar_tone audio_agent_preset,Fusion,Lo-Fi Hip Hop Chill,1.00000000,0.00000000,0.00011047,0.99999961,0.04830851,0.95238095,1.00000000,0.98544328,1.00000000
Protocol-C,noisy_audio,1114,Midwest Emo - Warm Room Take,Midwest Emo - Warm Room Take crunch_bright midwest_emo guitar_tone audio_agent_preset,Text-only,Midwest Emo Twinkled,1.00000000,0.00000000,0.00000898,0.99998997,0.04850735,0.92307692,0.83333333,0.98997799,1.00000000
Protocol-C,noisy_audio,1114,Midwest Emo - Warm Room Take,Midwest Emo - Warm Room Take crunch_bright midwest_emo guitar_tone audio_agent_preset,TRR-only,Retro Electro,1.00000000,0.00000000,0.00000898,0.99998997,52.91248910,0.23684211,0.08333333,-0.00369123,0.33333333
Protocol-C,noisy_audio,1114,Midwest Emo - Warm Room Take,Midwest Emo - Warm Room Take crunch_bright midwest_emo guitar_tone audio_agent_preset,Fusion,Midwest Emo Twinkled,1.00000000,0.00000000,0.00000898,0.99998997,0.04850735,0.92307692,0.83333333,0.98997799,1.00000000
Protocol-C,noisy_audio,1115,Modern Djent - High Gain Forge,Modern Djent - High Gain Forge metal_modern modern_djent guitar_tone audio_agent_preset,Text-only,Modern Djent Chug,1.00000000,0.00000000,0.08223143,0.99999870,0.73784445,0.73076923,0.66666667,0.61828703,1.00000000
Protocol-C,noisy_audio,1115,Modern Djent - High Gain Forge,Modern Djent - High Gain Forge metal_modern modern_djent guitar_tone audio_agent_preset,TRR-only,Complex Jazz Fusion Velvet,1.00000000,0.00000000,0.08223143,0.99999870,0.49310739,0.27272727,0.20000000,0.41637440,0.28571429
Protocol-C,noisy_audio,1115,Modern Djent - High Gain Forge,Modern Djent - High Gain Forge metal_modern modern_djent guitar_tone audio_agent_preset,Fusion,Modern Djent Chug,1.00000000,0.00000000,0.08223143,0.99999870,0.73784445,0.73076923,0.66666667,0.61828703,1.00000000
Protocol-C,noisy_audio,1116,Neo-Soul Clean - Pocket Groove Cut,Neo-Soul Clean - Pocket Groove Cut clean neo-soul_clean guitar_tone audio_agent_preset,Text-only,Neo-Soul Clean Rhythm,1.00000000,0.00000000,0.00259049,0.99999968,0.10079698,0.76190476,0.72727273,0.97535170,1.00000000
Protocol-C,noisy_audio,1116,Neo-Soul Clean - Pocket Groove Cut,Neo-Soul Clean - Pocket Groove Cut clean neo-soul_clean guitar_tone audio_agent_preset,TRR-only,Shoegaze Wall Drift,1.00000000,0.00000000,0.00259049,0.99999968,1.98551075,0.23809524,0.18181818,0.67674800,0.57142857
Protocol-C,noisy_audio,1116,Neo-Soul Clean - Pocket Groove Cut,Neo-Soul Clean - Pocket Groove Cut clean neo-soul_clean guitar_tone audio_agent_preset,Fusion,Neo-Soul Clean Rhythm,1.00000000,0.00000000,0.00259049,0.99999968,0.10079698,0.76190476,0.72727273,0.97535170,1.00000000
Protocol-C,noisy_audio,1117,Dry Funk - Sync Pulse Mix,Dry Funk - Sync Pulse Mix clean_funk dry_funk guitar_tone audio_agent_preset,Text-only,Spanky Funk,1.00000000,0.00000000,0.10471425,0.99999908,0.62408227,0.37142857,0.15384615,0.28554488,0.33333333
Protocol-C,noisy_audio,1117,Dry Funk - Sync Pulse Mix,Dry Funk - Sync Pulse Mix clean_funk dry_funk guitar_tone audio_agent_preset,TRR-only,Psychedelic Trance,1.00000000,0.00000000,0.10471425,0.99999908,54.61175027,0.30769231,0.53846154,0.04058851,0.55555556
Protocol-C,noisy_audio,1117,Dry Funk - Sync Pulse Mix,Dry Funk - Sync Pulse Mix clean_funk dry_funk guitar_tone audio_agent_preset,Fusion,Spanky Funk,1.00000000,0.00000000,0.10471425,0.99999908,0.62408227,0.37142857,0.15384615,0.28554488,0.33333333
Protocol-C,noisy_audio,1118,Tweed Breakup - Raw Amp Pass,Tweed Breakup - Raw Amp Pass blues tweed_breakup guitar_tone audio_agent_preset,Text-only,Vintage Tweed Breakup,1.00000000,0.00000000,0.00001871,0.99999486,0.49352954,0.84615385,0.75000000,0.52378764,1.00000000
Protocol-C,noisy_audio,1118,Tweed Breakup - Raw Amp Pass,Tweed Breakup - Raw Amp Pass blues tweed_breakup guitar_tone audio_agent_preset,TRR-only,Slacker Rock,1.00000000,0.00000000,0.00001871,0.99999486,48.17747842,0.23684211,0.00000000,0.03441927,0.33333333
Protocol-C,noisy_audio,1118,Tweed Breakup - Raw Amp Pass,Tweed Breakup - Raw Amp Pass blues tweed_breakup guitar_tone audio_agent_preset,Fusion,Vintage Tweed Breakup,1.00000000,0.00000000,0.00001871,0.99999486,0.49352954,0.84615385,0.75000000,0.52378764,1.00000000
Protocol-C,noisy_audio,1119,Reverse Psychedelic - Studio Mix,Reverse Psychedelic - Studio Mix fx_reverse reverse_psychedelic guitar_tone audio_agent_preset,Text-only,Reverse Psychedelic Delay,1.00000000,0.00000000,0.04856707,0.99999952,0.27890532,0.65517241,0.50000000,0.50848434,0.33333333
Protocol-C,noisy_audio,1119,Reverse Psychedelic - Studio Mix,Reverse Psychedelic - Studio Mix fx_reverse reverse_psychedelic guitar_tone audio_agent_preset,TRR-only,Deathcore Breakdown Mayhem,1.00000000,0.00000000,0.04856707,0.99999952,0.39369471,0.38461538,0.16666667,0.38649549,0.33333333
Protocol-C,noisy_audio,1119,Reverse Psychedelic - Studio Mix,Reverse Psychedelic - Studio Mix fx_reverse reverse_psychedelic guitar_tone audio_agent_preset,Fusion,Reverse Psychedelic Delay,1.00000000,0.00000000,0.04856707,0.99999952,0.27890532,0.65517241,0.50000000,0.50848434,0.33333333
Protocol-C,noisy_audio,1120,Math Rock Crystal - Studio Mix,Math Rock Crystal - Studio Mix clean_comp math_rock_crystal guitar_tone audio_agent_preset,Text-only,Math Rock Crystal Cleans,1.00000000,0.00000000,0.00000020,0.99999785,0.19446052,0.56521739,0.45454545,0.89454969,1.00000000
Protocol-C,noisy_audio,1120,Math Rock Crystal - Studio Mix,Math Rock Crystal - Studio Mix clean_comp math_rock_crystal guitar_tone audio_agent_preset,TRR-only,Opera Meets Rock,1.00000000,0.00000000,0.00000020,0.99999785,57.61503720,0.26923077,0.45454545,0.03965605,0.55555556
